altitude,groundspeed,pitch,roll,heading,windSpeed,windDirection
2164.0,141.25,-0.2307058745117203,-0.4284540587158219,-71.85393554833985,10.95703411102295,-54.843755
2161.0,141.25,-1.7687460356445328,0.06591600179672241,-72.31534607080079,9.960939407348633,-56.95313
2162.0,141.25,-1.7797323637695328,-0.17577614123535312,-72.66140777734375,10.95703411102295,-59.062505
2161.0,141.25,-1.7577597075195328,-0.3625379973144547,-72.92507202294922,10.95703411102295,-58.35938
2160.0,141.25,-1.6479002409667984,-0.2746511870117203,-73.22169525292969,10.95703411102295,-58.35938
2161.0,141.125,-1.560013430664064,-0.15380539233398594,-73.50732452539063,10.95703411102295,-56.95313
2158.0,141.125,-1.538040774414064,-0.02197326953125156,-73.73803741601563,10.95703411102295,-55.54688
2161.0,141.125,-1.6149431639404312,0.032958000898361206,-73.9247973647461,10.95703411102295,-54.843755
2158.0,141.125,-1.7467752867431656,0.12084600329399109,-74.12254364160157,10.95703411102295,-52.73438
2157.0,141.0,-1.9115644865722672,0.1538040041923523,-74.43015319970704,10.95703411102295,-52.031255
2158.0,141.0,-2.142269747802736,0.12084600329399109,-74.81465942529297,10.95703411102295,-52.031255
2158.0,140.875,-2.2960745268554703,0.010986000299453735,-75.30902893212891,10.95703411102295,-54.14063
2157.0,140.875,-2.3510042601318375,-0.17577614123535312,-75.77594024804688,11.95312786102295,-56.250005
2155.0,141.0,-2.3510042601318375,-0.2856375151367203,-76.27580291894532,11.95312786102295,-59.062505
2157.0,140.875,-2.3290335112304703,-0.3295809202880875,-76.72073394921875,11.95312786102295,-59.76563
2153.0,140.875,-2.3290335112304703,-0.4614130430908219,-77.20411712792969,11.95312786102295,-61.17188
2156.0,140.75,-2.3070608549804703,-0.6481748991699234,-77.60510284570313,11.95312786102295,-61.875005
2154.0,140.75,-2.2850881987304703,-0.7360617094726578,-78.0060961928711,10.95703411102295,-62.57813
2152.0,140.75,-2.230158465454103,-0.6921183043212906,-78.39060241845704,10.95703411102295,-63.281255
2154.0,140.625,-2.1093126707763687,-0.5822588377685562,-78.7861026015625,10.95703411102295,-62.57813
2153.0,140.625,-1.9994532042236344,-0.6262022429199234,-79.07723266748047,10.95703411102295,-61.875005
2153.0,140.625,-1.8895918303222672,-0.7909933500976578,-79.32991058496094,9.960939407348633,-60.468755
2152.0,140.625,-1.7687460356445328,-1.0326849394531266,-79.56061584619141,10.95703411102295,-60.468755
2152.0,140.625,-1.6918455534667984,-1.3073355131835953,-79.80780059960938,10.95703411102295,-59.76563
2153.0,140.625,-1.5929705076904312,-1.5709978514404312,-80.06047851708985,10.95703411102295,-59.062505
2152.0,140.625,-1.4831110411376969,-1.6698728972167984,-80.35710174707032,9.960939407348633,-58.35938
2148.0,140.625,-1.3402925902099625,-1.516068118164064,-80.68118316796875,9.960939407348633,-59.76563
2148.0,140.5,-1.175503390380861,-0.9447962218017594,-81.06569702294922,8.964845657348633,-59.062505
2148.0,140.5,-1.0326849394531266,-0.19774879748535312,-81.32936126855469,8.964845657348633,-59.062505
2147.0,140.5,-1.0107122832031266,0.5712720155715942,-81.56555969384766,9.960939407348633,-59.062505
2147.0,140.625,-1.0876146727294937,1.1315580606460571,-81.84021026757813,8.964845657348633,-58.35938
2143.0,140.625,-1.2743765288085953,1.5490260124206543,-82.1752856459961,9.960939407348633,-59.062505
2146.0,140.625,-1.4831110411376969,1.7577600479125977,-82.43894989160157,9.960939407348633,-59.062505
2145.0,140.625,-1.6369139128417984,1.9445220232009888,-82.65866882470704,8.964845657348633,-57.656255
2147.0,140.625,-1.6808592253417984,2.04339599609375,-82.839935609375,9.960939407348633,-56.95313
2145.0,140.75,-1.6588865690917984,2.0763540267944336,-83.02120239404297,9.960939407348633,-54.843755
2145.0,140.75,-1.5819841795654312,1.922550082206726,-83.21346313623047,9.960939407348633,-54.843755
2142.0,140.875,-1.505081790039064,1.581984043121338,-83.42219574121094,9.960939407348633,-54.14063
2140.0,140.875,-1.4391657286376969,1.219446063041687,-83.63092834619141,9.960939407348633,-56.250005
2143.0,140.875,-1.3622652464599625,0.9338099956512451,-83.90008575585938,9.960939407348633,-55.54688
2138.0,141.0,-1.2633902006835953,0.7690200209617615,-84.19670898583985,8.964845657348633,-54.843755
2137.0,141.125,-1.175503390380861,0.6701459884643555,-84.53726989892579,8.964845657348633,-57.656255
2140.0,141.125,-1.153530734130861,0.6042300462722778,-84.86685211328125,8.964845657348633,-59.76563
2140.0,141.125,-1.175503390380861,0.5383139848709106,-85.25685913232422,7.968751907348633,-61.17188
2141.0,141.125,-1.1974741392822281,0.4723980128765106,-85.56995422509766,8.964845657348633,-66.79688
2141.0,141.125,-1.2084604674072281,0.35155200958251953,-85.85559112695313,7.968751907348633,-68.20313
2139.0,141.125,-1.2084604674072281,0.29662200808525085,-86.0972827163086,7.968751907348633,-71.718755
2135.0,141.125,-1.175503390380861,0.3076080083847046,-86.2620776381836,8.964845657348633,-74.531255
2136.0,141.125,-1.175503390380861,0.35155200958251953,-86.34996063378907,8.964845657348633,-75.23438
2135.0,141.0,-1.1864878111572281,0.4284540116786957,-86.45433075097657,7.968751907348633,-74.531255
2136.0,141.0,-1.164517062255861,0.5273280143737793,-86.61362487939454,7.968751907348633,-75.23438
2136.0,141.0,-1.0986010008544937,0.6481740474700928,-86.77841980126954,7.968751907348633,-75.937505
2136.0,141.0,-1.0326849394531266,0.7031040191650391,-86.9487002578125,6.972658157348633,-76.64063
2137.0,140.875,-0.9887415343017594,0.6591600179672241,-87.08052856591797,7.968751907348633,-78.750005
2135.0,140.875,-0.9338098936767594,0.4614120125770569,-87.20687133935547,5.976563930511475,-78.04688
2135.0,140.875,-0.9118391447753922,0.23070600628852844,-87.29476196435547,4.980469703674316,-78.04688
2136.0,140.875,-0.9557825499267594,0.032958000898361206,-87.36616546777344,5.976563930511475,-80.85938
2137.0,140.875,-1.0107122832031266,-0.2526785307617203,-87.39363128808594,6.972658157348633,-80.85938
2139.0,140.875,-1.1095873289794937,-0.5822588377685562,-87.33320648339844,6.972658157348633,-78.750005
