altitude,groundspeed,pitch,roll,heading,windSpeed,windDirection
1457.0,99.375,0.26366400718688965,-0.2966219359130875,-141.81828338769532,24.9023494720459,-135.000005
1455.0,99.375,-0.9228254729003922,-0.9557825499267594,-141.81279022363282,24.9023494720459,-135.000005
1454.0,99.375,-0.856909411499025,-1.0656420164794937,-141.80180389550782,24.9023494720459,-135.000005
1451.0,99.375,-0.7800070219726578,-1.120571749755861,-141.79081756738282,24.9023494720459,-135.70313
1450.0,99.375,-0.7250772886962906,-1.153530734130861,-141.77983123925782,24.9023494720459,-135.70313
1448.0,99.375,-0.6701475554199234,-1.175503390380861,-141.76884491113282,24.9023494720459,-135.70313
1445.0,99.375,-0.6262022429199234,-1.175503390380861,-141.75236541894532,24.9023494720459,-135.70313
1442.0,99.375,-0.5932451658935562,-1.164517062255861,-141.73039276269532,24.9023494720459,-135.70313
1441.0,99.375,-0.5712725096435562,-1.153530734130861,-141.70842010644532,24.9023494720459,-135.70313
1439.0,99.5,-0.5383154326171891,-1.142544406005861,-141.66447479394532,24.9023494720459,-135.70313
1436.0,99.5,-0.5053564482421891,-1.120571749755861,-141.62602264550782,24.9023494720459,-135.70313
1434.0,99.375,-0.4723993712158219,-1.0766283446044937,-141.59306366113282,24.9023494720459,-135.70313
1431.0,99.375,-0.4174677305908219,-1.0216986113281266,-141.56559784082032,24.9023494720459,-135.70313
1429.0,99.5,-0.3735243254394547,-0.9557825499267594,-141.54911834863282,24.9023494720459,-135.70313
1427.0,99.5,-0.3076082640380875,-0.8898664885253922,-141.53813202050782,24.9023494720459,-135.70313
1423.0,99.5,-0.2526785307617203,-0.823950427124025,-141.54362518457032,24.9023494720459,-135.70313
1421.0,99.625,-0.19774879748535312,-0.7470480375976578,-141.54911834863282,24.9023494720459,-135.70313
1419.0,99.625,-0.16478981311035312,-0.6591612272949234,-141.56010467675782,24.9023494720459,-135.70313
1418.0,99.625,-0.15380539233398594,-0.5712725096435562,-141.56010467675782,24.9023494720459,-135.70313
1414.0,99.625,-0.15380539233398594,-0.5163427763671891,-141.54911834863282,24.9023494720459,-135.70313
1411.0,99.625,-0.19774879748535312,-0.4504267149658219,-141.52714569238282,24.9023494720459,-135.70313
1408.0,99.625,-0.2307058745117203,-0.3845106535644547,-141.48869354394532,24.9023494720459,-135.000005
1406.0,99.75,-0.2966219359130875,-0.2966219359130875,-141.45024139550782,24.9023494720459,-135.000005
1405.0,99.75,-0.3735243254394547,-0.2307058745117203,-141.40629608300782,24.9023494720459,-135.000005
1402.0,99.75,-0.4614130430908219,-0.15380539233398594,-141.37335235742188,24.9023494720459,-134.29688
1400.0,99.75,-0.5383154326171891,-0.10986007983398594,-141.34039337304688,24.9023494720459,-134.29688
1396.0,99.75,-0.6042314940185562,-0.09887375170898594,-141.31842071679688,24.9023494720459,-134.29688
1396.0,99.75,-0.6481748991699234,-0.10986007983398594,-141.30743438867188,24.9023494720459,-134.29688
1393.0,99.75,-0.6701475554199234,-0.16478981311035312,-141.30743438867188,24.9023494720459,-134.29688
1390.0,99.75,-0.6811319761962906,-0.2746511870117203,-141.30743438867188,24.9023494720459,-134.29688
1387.0,99.75,-0.6811319761962906,-0.3845106535644547,-141.31292755273438,24.9023494720459,-134.29688
1385.0,99.75,-0.6811319761962906,-0.5053564482421891,-141.32391388085938,24.9023494720459,-134.29688
1385.0,99.625,-0.6921183043212906,-0.6152159147949234,-141.32391388085938,24.9023494720459,-134.29688
1381.0,99.625,-0.6921183043212906,-0.7250772886962906,-141.30194122460938,24.9023494720459,-134.29688
1379.0,99.625,-0.7031046324462906,-0.812964098999025,-141.28546173242188,24.9023494720459,-134.29688
1376.0,99.5,-0.7140909605712906,-0.8788801604003922,-141.27996856835938,23.9062557220459,-134.29688
1375.0,99.5,-0.7031046324462906,-0.9008528166503922,-141.29095489648438,23.9062557220459,-134.29688
1372.0,99.5,-0.6811319761962906,-0.8788801604003922,-141.32391388085938,23.9062557220459,-135.000005
1370.0,99.375,-0.6262022429199234,-0.823950427124025,-141.35687286523438,23.9062557220459,-135.000005
1368.0,99.375,-0.5602861815185562,-0.7140909605712906,-141.40080291894532,23.9062557220459,-135.000005
1366.0,99.5,-0.48338379199218906,-0.5932451658935562,-141.43925506738282,23.9062557220459,-135.70313
1364.0,99.375,-0.3954969816894547,-0.4723993712158219,-141.48869354394532,23.9062557220459,-135.70313
1362.0,99.375,-0.3185945921630875,-0.3295809202880875,-141.53263885644532,23.9062557220459,-136.406255
1361.0,99.375,-0.2416922026367203,-0.16478981311035312,-141.58207733300782,23.9062557220459,-136.406255
1359.0,99.375,-0.20873512561035312,-0.02197326953125156,-141.62052948144532,23.9062557220459,-136.406255
1357.0,99.375,-0.17577614123535312,0.09887400269508362,-141.63151580957032,23.9062557220459,-136.406255
1355.0,99.375,-0.16478981311035312,0.1867620050907135,-141.63151580957032,23.9062557220459,-136.406255
1353.0,99.375,-0.16478981311035312,0.23070600628852844,-141.63151580957032,24.9023494720459,-136.406255
1351.0,99.375,-0.17577614123535312,0.24169200658798218,-141.63151580957032,23.9062557220459,-136.406255
1349.0,99.375,-0.18676246936035312,0.2197200059890747,-141.63151580957032,23.9062557220459,-136.406255
1347.0,99.375,-0.19774879748535312,0.16479000449180603,-141.62602264550782,23.9062557220459,-136.406255
1345.0,99.25,-0.21972145373535312,0.09887400269508362,-141.62602264550782,24.9023494720459,-136.406255
1343.0,99.25,-0.2416922026367203,0.02197200059890747,-141.64799530175782,24.9023494720459,-136.406255
1342.0,99.25,-0.2636648588867203,-0.05493034655761875,-141.68095428613282,24.9023494720459,-136.406255
1339.0,99.25,-0.2966219359130875,-0.10986007983398594,-141.72489959863282,24.9023494720459,-136.406255
1337.0,99.25,-0.3295809202880875,-0.15380539233398594,-141.76884491113282,24.9023494720459,-136.406255
1336.0,99.25,-0.3625379973144547,-0.18676246936035312,-141.82377655175782,24.9023494720459,-137.10938
1333.0,99.25,-0.4064833098144547,-0.21972145373535312,-141.89518768457032,24.9023494720459,-137.10938
1330.0,99.25,-0.4394403868408219,-0.2526785307617203,-141.97207672265625,23.9062557220459,-137.812505
1328.0,99.25,-0.4723993712158219,-0.2966219359130875,-142.03250152734375,23.9062557220459,-137.812505
1326.0,99.25,-0.48338379199218906,-0.3405672484130875,-142.08194000390625,23.9062557220459,-138.51563
1325.0,99.375,-0.4723993712158219,-0.3515516691894547,-142.10391266015625,24.9023494720459,-138.51563
1323.0,99.375,-0.4394403868408219,-0.3405672484130875,-142.09841949609375,24.9023494720459,-138.51563
1321.0,99.375,-0.3954969816894547,-0.2966219359130875,-142.08743316796875,24.9023494720459,-137.812505
1319.0,99.375,-0.3295809202880875,-0.2307058745117203,-142.08743316796875,24.9023494720459,-137.812505
1316.0,99.375,-0.2526785307617203,-0.15380539233398594,-142.09841949609375,23.9062557220459,-137.812505
1314.0,99.375,-0.15380539233398594,-0.07690300280761875,-142.12039215234375,24.9023494720459,-137.812505
1312.0,99.375,-0.07690300280761875,0.02197200059890747,-142.14785797265625,23.9062557220459,-137.10938
1310.0,99.375,-0.02197326953125156,0.14281800389289856,-142.18631012109375,23.9062557220459,-137.10938
1308.0,99.5,0.032958000898361206,0.2746500074863434,-142.23025543359375,23.9062557220459,-137.10938
1305.0,99.375,0.07690200209617615,0.4284540116786957,-142.27420074609375,24.9023494720459,-137.10938
1303.0,99.375,0.08788800239562988,0.5712720155715942,-142.31814605859375,23.9062557220459,-137.10938
1301.0,99.375,0.07690200209617615,0.7140899896621704,-142.37307769921875,24.9023494720459,-137.10938
1297.0,99.375,0.07690200209617615,0.8019779920578003,-142.40603668359375,23.9062557220459,-137.10938
1296.0,99.375,0.06591600179672241,0.8788800239562988,-142.4389804091797,23.9062557220459,-137.10938
1294.0,99.375,0.032958000898361206,0.9228240251541138,-142.4774325576172,24.9023494720459,-137.10938
1293.0,99.375,-0.01098694140625156,0.9008520245552063,-142.5268710341797,24.9023494720459,-137.10938
1290.0,99.375,-0.05493034655761875,0.8569080233573914,-142.5763095107422,24.9023494720459,-137.10938
1289.0,99.375,-0.12084640795898594,0.7800060510635376,-142.6202548232422,24.9023494720459,-137.10938
1287.0,99.375,-0.17577614123535312,0.7140899896621704,-142.6696932998047,24.9023494720459,-137.10938
1285.0,99.375,-0.2307058745117203,0.6591600179672241,-142.7191317763672,24.9023494720459,-137.812505
1282.0,99.375,-0.2746511870117203,0.6811320185661316,-142.7575839248047,24.9023494720459,-137.812505
1280.0,99.375,-0.3076082640380875,0.7800060510635376,-142.7905429091797,24.9023494720459,-137.812505
1279.0,99.25,-0.3185945921630875,0.9228240251541138,-142.8235018935547,24.9023494720459,-137.812505
1277.0,99.25,-0.3185945921630875,1.1095860004425049,-142.8399813857422,23.9062557220459,-137.812505
1275.0,99.25,-0.3076082640380875,1.2963480949401855,-142.8564608779297,24.9023494720459,-137.812505
1273.0,99.25,-0.2966219359130875,1.4391660690307617,-142.8729403701172,24.9023494720459,-137.812505
1272.0,99.25,-0.2856375151367203,1.538040041923523,-142.8949130263672,24.9023494720459,-137.812505
1269.0,99.125,-0.2746511870117203,1.581984043121338,-142.92236358789063,24.9023494720459,-137.812505
1267.0,99.125,-0.2636648588867203,1.5929700136184692,-142.95532257226563,24.9023494720459,-137.812505
1265.0,99.125,-0.2636648588867203,1.5490260124206543,-142.99926788476563,24.9023494720459,-137.812505
1263.0,99.125,-0.2526785307617203,1.4721240997314453,-143.05419952539063,24.9023494720459,-138.51563
1262.0,99.125,-0.2416922026367203,1.3512780666351318,-143.10363800195313,24.9023494720459,-138.51563
1259.0,99.125,-0.2307058745117203,1.2304320335388184,-143.14758331445313,24.9023494720459,-138.51563
1257.0,99.25,-0.20873512561035312,1.1535300016403198,-143.17504913476563,23.9062557220459,-138.51563
1255.0,99.25,-0.19774879748535312,1.0766279697418213,-143.19702179101563,23.9062557220459,-138.51563
1253.0,99.25,-0.17577614123535312,0.9777539968490601,-143.21350128320313,23.9062557220459,-138.51563
1252.0,99.125,-0.16478981311035312,0.8898659944534302,-143.21899444726563,23.9062557220459,-138.51563
1250.0,99.125,-0.14281906420898594,0.8019779920578003,-143.21899444726563,23.9062557220459,-138.51563
1249.0,99.25,-0.13183273608398594,0.7140899896621704,-143.20251495507813,23.9062557220459,-137.812505
1246.0,99.25,-0.10986007983398594,0.6152160167694092,-143.17504913476563,23.9062557220459,-137.812505
1244.0,99.25,-0.08788933093261875,0.5053560137748718,-143.14209015039063,23.9062557220459,-137.10938
1242.0,99.25,-0.06591667468261875,0.36253800988197327,-143.10363800195313,23.9062557220459,-137.10938
1241.0,99.25,-0.04394401843261875,0.20873400568962097,-143.05969268945313,23.9062557220459,-136.406255
1240.0,99.375,-0.04394401843261875,0.04394400119781494,-143.03222686914063,23.9062557220459,-136.406255
1237.0,99.375,-0.03295769030761875,-0.09887375170898594,-142.99926788476563,23.9062557220459,-135.70313
1235.0,99.375,-0.02197326953125156,-0.2526785307617203,-142.98278839257813,23.9062557220459,-135.70313
1234.0,99.375,-0.01098694140625156,-0.4064833098144547,-142.99377472070313,23.9062557220459,-135.70313
1233.0,99.375,-0.02197326953125156,-0.5273291044921891,-143.03222686914063,23.9062557220459,-135.70313
1229.0,99.375,-0.03295769030761875,-0.5932451658935562,-143.07617218164063,23.9062557220459,-136.406255
1229.0,99.375,-0.05493034655761875,-0.6152159147949234,-143.12561065820313,23.9062557220459,-136.406255
1226.0,99.375,-0.07690300280761875,-0.5712725096435562,-143.17504913476563,23.9062557220459,-136.406255
1224.0,99.375,-0.09887375170898594,-0.4614130430908219,-143.20251495507813,23.9062557220459,-136.406255
1222.0,99.375,-0.10986007983398594,-0.3515516691894547,-143.21899444726563,23.9062557220459,-137.10938
1221.0,99.375,-0.13183273608398594,-0.21972145373535312,-143.22998077539063,23.9062557220459,-137.10938
1219.0,99.375,-0.15380539233398594,-0.09887375170898594,-143.22448761132813,23.9062557220459,-137.10938
1217.0,99.25,-0.18676246936035312,0.010986000299453735,-143.20800811914063,23.9062557220459,-137.10938
1216.0,99.25,-0.2416922026367203,0.09887400269508362,-143.18054229882813,23.9062557220459,-137.10938
1214.0,99.25,-0.2856375151367203,0.1538040041923523,-143.15307647851563,23.9062557220459,-136.406255
1212.0,99.25,-0.3625379973144547,0.19774800539016724,-143.14209015039063,23.9062557220459,-136.406255
1211.0,99.125,-0.4504267149658219,0.23070600628852844,-143.15307647851563,23.9062557220459,-136.406255
1208.0,99.0,-0.5492998533935562,0.26366400718688965,-143.19152862695313,23.9062557220459,-136.406255
1206.0,99.0,-0.6481748991699234,0.2746500074863434,-143.22998077539063,23.9062557220459,-137.10938
1204.0,99.0,-0.7580343657226578,0.2746500074863434,-143.28491241601563,23.9062557220459,-137.10938
1202.0,98.875,-0.856909411499025,0.26366400718688965,-143.32336456445313,23.9062557220459,-137.10938
1201.0,98.875,-0.9667688780517594,0.26366400718688965,-143.35632354882813,23.9062557220459,-137.10938
1198.0,98.875,-1.0656420164794937,0.2526780068874359,-143.38928253320313,23.9062557220459,-137.10938
1197.0,98.875,-1.175503390380861,0.2197200059890747,-143.43322784570313,23.9062557220459,-137.10938
1195.0,99.0,-1.2633902006835953,0.20873400568962097,-143.46067840722657,23.9062557220459,-137.812505
1194.0,99.125,-1.3402925902099625,0.20873400568962097,-143.47715789941407,23.9062557220459,-137.812505
1191.0,99.125,-1.3842359953613297,0.23070600628852844,-143.49363739160157,23.9062557220459,-137.812505
1190.0,99.125,-1.3952223234863297,0.2526780068874359,-143.49913055566407,24.9023494720459,-137.812505
1188.0,99.125,-1.3842359953613297,0.23070600628852844,-143.49913055566407,24.9023494720459,-137.812505
1186.0,99.25,-1.3622652464599625,0.17577600479125977,-143.50462371972657,24.9023494720459,-137.812505
1184.0,99.25,-1.3293062620849625,0.10986000299453735,-143.49913055566407,23.9062557220459,-137.812505
1182.0,99.25,-1.2963491850585953,0.0,-143.48265106347657,23.9062557220459,-137.812505
1181.0,99.25,-1.2524038725585953,-0.10986007983398594,-143.45518524316407,23.9062557220459,-137.812505
1180.0,99.25,-1.1974741392822281,-0.21972145373535312,-143.42224151757813,23.9062557220459,-137.812505
1178.0,99.25,-1.153530734130861,-0.2966219359130875,-143.37280304101563,23.9062557220459,-137.10938
1177.0,99.25,-1.120571749755861,-0.3735243254394547,-143.32885772851563,23.9062557220459,-137.10938
1174.0,99.375,-1.0986010008544937,-0.4174677305908219,-143.28491241601563,23.9062557220459,-137.10938
1173.0,99.375,-1.1095873289794937,-0.4504267149658219,-143.24096710351563,23.9062557220459,-137.10938
1171.0,99.25,-1.1095873289794937,-0.4723993712158219,-143.19152862695313,23.9062557220459,-137.10938
1169.0,99.25,-1.1095873289794937,-0.4504267149658219,-143.15307647851563,23.9062557220459,-137.10938
1168.0,99.375,-1.120571749755861,-0.3954969816894547,-143.12011749414063,23.9062557220459,-137.10938
1167.0,99.375,-1.120571749755861,-0.3076082640380875,-143.07617218164063,23.9062557220459,-137.10938
1166.0,99.375,-1.120571749755861,-0.2636648588867203,-143.02673370507813,23.9062557220459,-136.406255
1163.0,99.375,-1.1095873289794937,-0.2636648588867203,-142.98828155664063,23.9062557220459,-136.406255
1163.0,99.375,-1.1095873289794937,-0.2856375151367203,-142.96081573632813,23.9062557220459,-136.406255
1160.0,99.375,-1.0986010008544937,-0.3185945921630875,-142.94433624414063,23.9062557220459,-136.406255
1160.0,99.375,-1.1095873289794937,-0.3735243254394547,-142.93334991601563,22.9101619720459,-137.10938
1157.0,99.375,-1.1095873289794937,-0.4614130430908219,-142.93884308007813,22.9101619720459,-137.10938
1155.0,99.375,-1.1095873289794937,-0.6042314940185562,-142.94433624414063,22.9101619720459,-137.812505
