altitude,groundspeed,pitch,roll,heading,windSpeed,windDirection
2408.0,149.125,-0.2416922026367203,-0.20873512561035312,123.21897888183594,3.9843759536743164,-127.26563
2404.0,149.0,-4.306513445922853,-0.19774879748535312,123.08715057373047,3.9843759536743164,-119.531255
2398.0,148.875,-4.460316317626955,0.05493000149726868,122.91136932373047,3.9843759536743164,-123.04688
2393.0,148.875,-4.756939547607423,0.5273280143737793,122.779541015625,3.9843759536743164,-126.562505
2385.0,148.75,-4.943701403686525,1.0436700582504272,122.6861572265625,3.9843759536743164,-118.82813
2379.0,148.625,-4.921728747436525,1.7028300762176514,122.63671875,3.9843759536743164,-118.125005
2376.0,148.625,-4.767923968383791,2.04339599609375,122.6202392578125,3.9843759536743164,-118.125005
2371.0,148.625,-4.460316317626955,2.1752281188964844,122.61474609375,3.9843759536743164,-116.01563
2364.0,148.625,-4.4053865843505875,2.1752281188964844,122.6422119140625,3.9843759536743164,-125.85938
2360.0,148.75,-4.603134768554689,2.109312057495117,122.713623046875,4.980469703674316,-125.85938
2357.0,148.625,-4.822855609008791,2.04339599609375,122.7960205078125,4.980469703674316,-130.07813
2351.0,148.625,-4.998631136962892,1.8786060810089111,122.85643768310547,4.980469703674316,-133.593755
2345.0,148.75,-5.119476931640627,1.7138160467147827,122.86742401123047,4.980469703674316,-134.29688
2341.0,148.75,-5.218350070068361,1.4721240997314453,122.8289794921875,4.980469703674316,-143.437505
2335.0,148.75,-5.196379321166994,0.8349360227584839,122.7301025390625,4.980469703674316,-142.73438
2330.0,148.625,-5.031588213989259,0.19774800539016724,122.625732421875,4.980469703674316,-138.51563
2325.0,148.5,-4.789896624633791,-0.12084640795898594,122.52136993408203,4.980469703674316,-137.812505
2319.0,148.5,-4.581162112304689,-0.5492998533935562,122.43347930908203,4.980469703674316,-138.51563
2313.0,148.25,-4.4163729124755875,-1.0107122832031266,122.36756134033203,4.980469703674316,-128.67188
2309.0,148.25,-4.273554461547853,-1.0546575957031266,122.34558868408203,4.980469703674316,-120.937505
2305.0,148.25,-4.262568133422853,-0.7470480375976578,122.31813049316406,5.976563930511475,-111.79688
2301.0,148.25,-4.33947052294922,-0.6371885710449234,122.29066467285156,5.976563930511475,-113.20313
2296.0,148.25,-4.3834139281005875,-0.7690206938476578,122.29615783691406,5.976563930511475,-118.125005
2293.0,148.125,-4.3944002562255875,-0.9667688780517594,122.34558868408203,5.976563930511475,-118.82813
2290.0,147.875,-4.4053865843505875,-1.1864878111572281,122.32911682128906,5.976563930511475,-120.23438
2285.0,147.875,-4.4383455687255875,-1.4721247130126969,122.23023986816406,5.976563930511475,-118.82813
2277.0,147.75,-4.548205035278322,-1.8017050200195328,122.0819320678711,4.980469703674316,-128.67188
2272.0,147.75,-4.636091845581056,-1.9994532042236344,121.9665756225586,4.980469703674316,-122.343755
2268.0,147.625,-4.669050829956056,-2.0324102812500016,121.9226303100586,4.980469703674316,-118.82813
2262.0,147.5,-4.691023486206056,-2.0104395323486344,121.9500961303711,4.980469703674316,-123.750005
2256.0,147.5,-4.647078173706056,-2.0324102812500016,122.0434799194336,4.980469703674316,-118.125005
2252.0,147.5,-4.537218707153322,-2.153256075927736,122.16432189941406,5.976563930511475,-113.906255
2252.0,147.5,-4.3944002562255875,-2.3949495726318375,122.30165100097656,5.976563930511475,-109.687505
2250.0,147.375,-4.32848419482422,-2.537766116210939,122.49390411376953,5.976563930511475,-116.01563
2248.0,147.375,-4.449329989501955,-2.6036821776123062,122.735595703125,6.972658157348633,-117.42188
2242.0,147.375,-4.658064501831056,-2.504809039184572,122.90038299560547,6.972658157348633,-118.125005
2238.0,147.375,-4.921728747436525,-2.252131121704103,123.00475311279297,6.972658157348633,-125.156255
2232.0,147.25,-4.998631136962892,-1.9555078917236344,123.05419158935547,6.972658157348633,-125.85938
2225.0,147.25,-4.910742419311525,-1.6588865690917984,123.05968475341797,6.972658157348633,-125.85938
2221.0,147.125,-4.734966891357423,-1.4062086516113297,123.04869842529297,5.976563930511475,-132.187505
2220.0,147.0,-4.4383455687255875,-1.175503390380861,122.99376678466797,5.976563930511475,-125.85938
2217.0,147.0,-4.196652072021486,-1.0107122832031266,122.86193084716797,5.976563930511475,-127.26563
2215.0,147.0,-3.965946810791017,-0.9667688780517594,122.7081298828125,4.980469703674316,-132.89063
2210.0,147.0,-3.92200340563965,-1.0876146727294937,122.54883575439453,4.980469703674316,-138.51563
2207.0,147.0,-3.976933138916017,-1.3073355131835953,122.42249298095703,3.9843759536743164,-142.031255
2203.0,146.875,-3.932987826416017,-1.4721247130126969,122.29066467285156,3.9843759536743164,-149.76563
2199.0,146.875,-3.7572122984619156,-1.538040774414064,122.12037658691406,2.9882819652557373,-161.01563
2197.0,146.5,-3.526507037231447,-1.4721247130126969,121.9281234741211,1.9921879768371582,-152.57813
2195.0,146.5,-3.3617159300537125,-1.3293062620849625,121.77981567382812,1.9921879768371582,-149.062505
2192.0,146.5,-3.4166475706787125,-1.1864878111572281,121.70840454101562,1.9921879768371582,-142.73438
2185.0,146.25,-3.603409426757814,-1.0107122832031266,121.68643188476562,1.9921879768371582,-172.968755
2186.0,146.25,-3.7462259703369156,-0.7580343657226578,121.62051391601562,0.9960939884185791,-156.79688
2186.0,145.875,-3.87805809313965,-0.20873512561035312,121.56558990478516,0.9960939884185791,-123.04688
2180.0,145.625,-4.009890215942384,0.4723980128765106,121.56558990478516,0.9960939884185791,-137.812505
2179.0,145.625,-4.141722338745119,0.9447960257530212,121.65896606445312,0.9960939884185791,149.0625
2175.0,145.375,-4.174681323120119,1.4062080383300781,121.73587036132812,1.9921879768371582,142.03125
2173.0,145.0,-4.163694994995119,1.8346620798110962,121.71389770507812,0.9960939884185791,140.625
2171.0,145.0,-4.075806277343752,2.1642420291900635,121.62051391601562,0.0,157.5
2170.0,144.75,-3.987919467041017,2.2631161212921143,121.51615142822266,0.0,51.328125
2163.0,144.75,-3.92200340563965,2.1752281188964844,121.42826080322266,0.0,30.234375
2163.0,144.375,-3.7901712828369156,1.9884660243988037,121.41178131103516,0.9960939884185791,-27.42188
2162.0,144.125,-3.6363665037841812,1.647900104522705,121.52164459228516,1.9921879768371582,-40.07813
2158.0,144.125,-3.4715773039550797,1.2304320335388184,121.71389770507812,0.9960939884185791,-37.968755
2155.0,143.875,-3.3727022581787125,0.747048020362854,121.9116439819336,1.9921879768371582,-63.281255
2154.0,143.375,-3.4276319914550797,0.373524010181427,122.09291076660156,1.9921879768371582,-76.64063
2155.0,143.375,-3.4825636320800797,0.16479000449180603,122.33460998535156,2.9882819652557373,-78.750005
2153.0,143.0,-3.4496046477050797,0.17577600479125977,122.58728790283203,3.9843759536743164,-89.29688
2150.0,143.0,-3.3836885863037125,0.32958000898361206,122.7850341796875,3.9843759536743164,-90.70313
2149.0,142.625,-3.3067861967773453,0.5493000149726868,122.91136932373047,3.9843759536743164,-97.73438
2146.0,142.5,-3.218899386474611,0.8239500522613525,122.94982147216797,3.9843759536743164,-97.031255
2146.0,142.5,-3.185940402099611,0.9777539968490601,122.86193084716797,3.9843759536743164,-93.51563
2143.0,142.25,-3.251856463500978,1.1095860004425049,122.7685546875,2.9882819652557373,-94.218755
2139.0,142.25,-3.4056612425537125,1.1864880323410034,122.735595703125,1.9921879768371582,-96.32813
2137.0,142.0,-3.581436770507814,1.3512780666351318,122.7685546875,2.9882819652557373,-90.000005
2139.0,141.375,-3.7572122984619156,1.5490260124206543,122.845458984375,1.9921879768371582,-107.57813
2138.0,141.375,-3.954960482666017,1.6149420738220215,122.96630096435547,1.9921879768371582,-123.04688
2135.0,141.125,-4.086792605468752,1.6918439865112305,123.06517791748047,1.9921879768371582,-147.656255
2132.0,140.75,-4.130736010620119,1.7467740774154663,123.08715057373047,1.9921879768371582,-156.79688
2130.0,140.75,-4.042849200317384,1.7907180786132812,123.07616424560547,0.9960939884185791,-144.843755
2129.0,140.25,-3.91101707751465,1.7797319889068604,123.13658142089844,1.9921879768371582,-155.39063
2124.0,139.875,-3.845101016113283,1.7028300762176514,123.30686950683594,1.9921879768371582,-160.312505
2121.0,139.875,-3.812142031738283,1.538040041923523,123.4167251586914,2.9882819652557373,-177.187505
2117.0,139.375,-3.7572122984619156,1.3732500076293945,123.4606704711914,2.9882819652557373,-173.67188
2116.0,139.375,-3.6253801756591812,1.1535300016403198,123.4606704711914,2.9882819652557373,177.890625
2113.0,138.875,-3.515520709106447,0.9118380546569824,123.4057388305664,2.9882819652557373,-177.89063
2110.0,138.375,-3.4166475706787125,0.6152160167694092,123.29039001464844,2.9882819652557373,-175.07813
2106.0,138.375,-3.3397451811523453,0.3185940086841583,123.13108825683594,2.9882819652557373,166.640625
2102.0,138.125,-3.251856463500978,-0.02197326953125156,122.98278045654297,2.9882819652557373,165.234375
2100.0,137.625,-3.229883807250978,-0.2966219359130875,122.90587615966797,2.9882819652557373,162.421875
2099.0,137.625,-3.2957998686523453,-0.4723993712158219,122.93334197998047,2.9882819652557373,160.3125
2094.0,137.125,-3.4166475706787125,-0.5712725096435562,123.01573944091797,2.9882819652557373,168.046875
2093.0,137.125,-3.548477786132814,-0.7031046324462906,123.07067108154297,2.9882819652557373,173.671875
2089.0,136.5,-3.6473528319091812,-0.8678938322753922,122.99376678466797,2.9882819652557373,177.890625
2085.0,136.0,-3.6363665037841812,-1.1095873289794937,122.8070068359375,2.9882819652557373,178.59375
2083.0,136.0,-3.515520709106447,-1.3732515745849625,122.57630157470703,2.9882819652557373,168.046875
2078.0,135.375,-3.3397451811523453,-1.6039568358154312,122.35108184814453,1.9921879768371582,168.046875
2076.0,135.0,-3.284815447875978,-1.4062086516113297,122.14784240722656,1.9921879768371582,165.9375
2073.0,135.0,-3.3836885863037125,-0.9008528166503922,122.0434799194336,1.9921879768371582,152.578125
