altitude,groundspeed,pitch,roll,heading,windSpeed,windDirection
1885.0,116.75,-0.5053564482421891,-0.7800070219726578,175.56178283691406,22.9101619720459,144.140625
1882.0,116.75,-2.197201388427736,-1.505081790039064,175.52333068847656,22.9101619720459,144.140625
1879.0,116.75,-2.241144793579103,-1.131558077880861,175.49586486816406,22.9101619720459,144.140625
1875.0,116.625,-2.263117449829103,-0.7580343657226578,175.46290588378906,22.9101619720459,144.140625
1872.0,116.625,-2.219172137329103,-0.4064833098144547,175.44093322753906,22.9101619720459,144.140625
1869.0,116.625,-2.1202989989013687,-0.08788933093261875,175.43544006347656,22.9101619720459,144.84375
1865.0,116.625,-1.9774805479736344,0.19774800539016724,175.42445373535156,22.9101619720459,145.546875
1862.0,116.625,-1.8236757689209,0.3405660092830658,175.40797424316406,22.9101619720459,145.546875
1858.0,116.5,-1.6369139128417984,0.38451001048088074,175.39149475097656,22.9101619720459,145.546875
1855.0,116.375,-1.4391657286376969,0.373524010181427,175.37501525878906,21.9140682220459,145.546875
1851.0,116.375,-1.2304331236572281,0.35155200958251953,175.34754943847656,21.9140682220459,146.25
1848.0,116.25,-1.0766283446044937,0.4064820110797882,175.29261779785156,21.9140682220459,146.25
1844.0,116.125,-0.9777552061767594,0.5273280143737793,175.21022033691406,21.9140682220459,146.25
1840.0,116.125,-0.8788801604003922,0.7580339908599854,175.10037231445312,21.9140682220459,145.546875
1836.0,116.0,-0.7800070219726578,0.9777539968490601,175.01797485351562,21.9140682220459,145.546875
1833.0,116.0,-0.7031046324462906,1.0107120275497437,174.94107055664062,21.9140682220459,145.546875
1830.0,115.875,-0.7250772886962906,0.7800060510635376,174.85317993164062,21.9140682220459,145.546875
1827.0,115.75,-0.7580343657226578,0.4943700134754181,174.75430297851562,21.9140682220459,145.546875
1823.0,115.75,-0.801977770874025,0.3954960107803345,174.67739868164062,21.9140682220459,145.546875
1820.0,115.75,-0.9447962218017594,0.36253800988197327,174.6060028076172,21.9140682220459,145.546875
1816.0,115.75,-1.1864878111572281,0.373524010181427,174.5290985107422,21.9140682220459,145.546875
1813.0,115.75,-1.4940973692626969,0.516342043876648,174.4082489013672,22.9101619720459,145.546875
1809.0,115.5,-1.7577597075195328,0.7250760197639465,174.2928924560547,22.9101619720459,145.546875
1805.0,115.5,-1.9994532042236344,0.9887400269508362,174.1555633544922,22.9101619720459,145.546875
1802.0,115.5,-2.230158465454103,1.2853620052337646,174.00177001953125,22.9101619720459,144.84375
1799.0,115.375,-2.3619905882568375,1.5600121021270752,173.81500244140625,22.9101619720459,144.140625
1794.0,115.375,-2.3729769163818375,1.6918439865112305,173.66668701171875,22.9101619720459,143.4375
1793.0,115.25,-2.3839632445068375,1.647900104522705,173.5403594970703,22.9101619720459,143.4375
1790.0,115.125,-2.3619905882568375,1.4831100702285767,173.4085235595703,21.9140682220459,142.734375
1785.0,115.125,-2.2741018706054703,1.3842360973358154,173.2657012939453,22.9101619720459,143.4375
1784.0,115.125,-2.186215060302736,1.3512780666351318,173.1668243408203,22.9101619720459,142.734375
1780.0,115.125,-2.0653692656250016,1.219446063041687,173.1118927001953,21.9140682220459,142.03125
1778.0,115.0,-1.9555078917236344,0.9338099956512451,173.04598999023438,22.9101619720459,143.4375
1776.0,114.75,-1.8456484251709,0.4394400119781494,172.95809936523438,22.9101619720459,143.4375
1772.0,114.75,-1.7577597075195328,-0.17577614123535312,172.83724975585938,22.9101619720459,143.4375
1769.0,114.625,-1.6918455534667984,-0.823950427124025,172.69442749023438,22.9101619720459,142.734375
1767.0,114.5,-1.6588865690917984,-1.2304331236572281,172.56809997558594,21.9140682220459,142.03125
1766.0,114.5,-1.6149431639404312,-1.153530734130861,172.48020935058594,21.9140682220459,142.03125
1764.0,114.25,-1.516068118164064,-0.7690206938476578,172.39231872558594,22.9101619720459,142.03125
1759.0,114.25,-1.3952223234863297,-0.16478981311035312,172.32090759277344,21.9140682220459,141.328125
1756.0,114.125,-1.2633902006835953,0.26366400718688965,172.27146911621094,22.9101619720459,142.03125
1753.0,114.0,-1.2084604674072281,0.7580339908599854,172.25498962402344,22.9101619720459,142.734375
1751.0,114.0,-1.1864878111572281,1.1974740028381348,172.23851013183594,22.9101619720459,142.734375
1751.0,113.875,-1.153530734130861,1.5270540714263916,172.23851013183594,22.9101619720459,143.4375
1749.0,113.75,-1.131558077880861,1.724802017211914,172.25498962402344,22.9101619720459,143.4375
1746.0,113.75,-1.120571749755861,1.8456480503082275,172.24949645996094,21.9140682220459,142.734375
1743.0,113.625,-1.153530734130861,1.9005780220031738,172.19456481933594,21.9140682220459,141.328125
1741.0,113.625,-1.2414194517822281,1.9335360527038574,172.12315368652344,21.9140682220459,141.328125
1739.0,113.5,-1.3293062620849625,1.8017040491104126,172.08470153808594,21.9140682220459,142.03125
1739.0,113.25,-1.3622652464599625,1.6149420738220215,172.11766052246094,22.9101619720459,143.4375
1737.0,113.25,-1.3402925902099625,1.3183200359344482,172.20555114746094,21.9140682220459,143.4375
1735.0,113.125,-1.3073355131835953,0.9008520245552063,172.32090759277344,21.9140682220459,144.140625
1733.0,112.75,-1.2633902006835953,0.516342043876648,172.40879821777344,20.9179744720459,144.140625
1731.0,112.75,-1.2524038725585953,0.12084600329399109,172.35386657714844,20.9179744720459,144.140625
1729.0,112.5,-1.3293062620849625,-0.16478981311035312,172.23301696777344,20.9179744720459,144.140625
1725.0,112.5,-1.549027102539064,-0.18676246936035312,172.11766052246094,20.9179744720459,143.4375
1723.0,112.375,-1.6918455534667984,-0.09887375170898594,172.0078125,21.9140682220459,142.734375
1718.0,112.375,-1.8346620970459,0.06591600179672241,171.89794921875,20.9179744720459,142.03125
1718.0,112.375,-1.9555078917236344,0.5383139848709106,171.81005859375,21.9140682220459,142.03125
1717.0,112.25,-2.0324102812500016,1.2304320335388184,171.8045654296875,19.921878814697266,139.921875
1715.0,112.25,-2.0983263426513687,2.186213970184326,171.919921875,19.921878814697266,139.21875
1713.0,112.0,-2.175228732177736,2.977205991744995,172.062744140625,18.925785064697266,139.921875
1711.0,112.0,-2.252131121704103,3.5924220085144043,172.12864685058594,17.929691314697266,139.921875
1709.0,112.0,-2.241144793579103,3.8890440464019775,172.15061950683594,17.929691314697266,140.625
1706.0,112.125,-2.0873400145263687,3.943974018096924,172.20005798339844,18.925785064697266,142.03125
1702.0,112.25,-1.8456484251709,3.768198013305664,172.24400329589844,18.925785064697266,143.4375
1700.0,112.25,-1.6149431639404312,3.3507301807403564,172.23301696777344,18.925785064697266,144.84375
1695.0,112.25,-1.527054446289064,2.9662201404571533,172.16160583496094,18.925785064697266,144.140625
1694.0,112.375,-1.4831110411376969,2.7245280742645264,171.996826171875,18.925785064697266,143.4375
1691.0,112.375,-1.4501520567626969,2.5487520694732666,171.8375244140625,19.921878814697266,142.734375
1689.0,112.375,-1.4281813078613297,2.274101972579956,171.67822265625,19.921878814697266,141.328125
