altitude,groundspeed,pitch,roll,heading,windSpeed,windDirection
1745.0,142.0,-0.3515516691894547,0.6262019872665405,-130.4807284560547,5.976563930511475,-65.39063
1742.0,141.625,-5.723705905029298,2.768472194671631,-130.5686190810547,5.976563930511475,-65.39063
1737.0,141.25,-5.558916705200197,2.7904441356658936,-130.67297393945313,5.976563930511475,-63.98438
1733.0,141.25,-5.361168520996095,2.6915700435638428,-130.83227569726563,5.976563930511475,-67.500005
1728.0,140.875,-5.152434008666994,2.4938220977783203,-131.08496124414063,5.976563930511475,-65.39063
1722.0,140.5,-4.888771670410158,2.1642420291900635,-131.31565887597657,5.976563930511475,-65.39063
1717.0,140.5,-4.658064501831056,1.812690019607544,-131.54637176660157,4.980469703674316,-66.093755
1714.0,140.125,-4.449329989501955,1.4171940088272095,-131.7825625625,4.980469703674316,-69.60938
1707.0,140.125,-4.273554461547853,1.06564199924469,-132.09017975,4.980469703674316,-72.42188
1705.0,139.75,-4.130736010620119,0.8019779920578003,-132.35383636621094,4.980469703674316,-70.312505
1699.0,139.5,-4.042849200317384,0.6371880173683167,-132.61201507714844,3.9843759536743164,-64.687505
1695.0,139.5,-3.954960482666017,0.5273280143737793,-132.87017852929688,3.9843759536743164,-69.60938
1690.0,139.0,-3.867073672363283,0.5383139848709106,-133.12286407617188,2.9882819652557373,-73.82813
1684.0,138.75,-3.7572122984619156,0.6371880173683167,-133.26567108300782,2.9882819652557373,-77.343755
1679.0,138.75,-3.6693254881591812,0.8239500522613525,-133.34806854394532,2.9882819652557373,-79.45313
1673.0,138.375,-3.570450442382814,1.1645159721374512,-133.39750702050782,2.9882819652557373,-79.45313
1669.0,138.375,-3.581436770507814,1.4391660690307617,-133.44145233300782,2.9882819652557373,-68.20313
1664.0,138.125,-3.6693254881591812,1.4721240997314453,-133.47990448144532,2.9882819652557373,-64.687505
1659.0,138.0,-3.7242552214355484,1.1535300016403198,-133.51286346582032,2.9882819652557373,-58.35938
1654.0,138.0,-3.7132688933105484,0.6591600179672241,-133.56779510644532,2.9882819652557373,-54.14063
1647.0,137.75,-3.6253801756591812,0.1867620050907135,-133.65019256738282,2.9882819652557373,-63.98438
1639.0,137.5,-3.4825636320800797,-0.16478981311035312,-133.74905426171875,1.9921879768371582,-72.42188
1634.0,137.5,-3.3177725249023453,-0.4614130430908219,-133.84793121484375,1.9921879768371582,-68.20313
1629.0,137.25,-3.0760809355468766,-0.6371885710449234,-133.90286285546875,1.9921879768371582,-69.60938
1624.0,137.25,-2.7574869566650406,-0.7470480375976578,-133.91934234765625,1.9921879768371582,-64.687505
1617.0,137.0,-2.3839632445068375,-0.7360617094726578,-133.91934234765625,1.9921879768371582,-63.281255
1611.0,136.875,-1.9445234709472672,-0.6481748991699234,-133.92483551171875,1.9921879768371582,-51.32813
1606.0,136.875,-1.549027102539064,-0.4504267149658219,-133.94680816796875,1.9921879768371582,-48.51563
1599.0,136.875,-1.131558077880861,-0.12084640795898594,-133.99075348046875,1.9921879768371582,-48.51563
1593.0,136.75,-0.7690206938476578,0.2746500074863434,-134.04019195703125,1.9921879768371582,-35.85938
1587.0,136.75,-0.4614130430908219,0.747048020362854,-134.10061676171875,1.9921879768371582,-27.42188
1581.0,136.625,-0.21972145373535312,1.2304320335388184,-134.14456207421875,1.9921879768371582,-37.968755
1575.0,136.625,-0.05493034655761875,1.8895920515060425,-134.19949371484375,1.9921879768371582,-45.70313
